,fsq_id,categories,distance,location,name,timezone
78,d619be51109a4133c69eb3a8,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",9036,"{'address': 'G- 106, Ramphal Chowk, Palam Extension, Dwarka', 'country': 'IN', 'formatted_address': 'G- 106, Ramphal Chowk, Palam Extension, Dwarka, 110075, Delhi', 'neighborhood': ['Dwarka'], 'postcode': '110075', 'region': 'Delhi'}",Fork N Knife,
79,4bf8bf7c5ec320a1175b89d3,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",9875,"{'address': 'C 135, Satyam Janak Palace, District Centre, Janakpuri', 'country': 'IN', 'cross_street': 'Janakpuri', 'formatted_address': 'C 135, Satyam Janak Palace, District Centre, Janakpuri (Janakpuri), New Delhi 110058, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Janakpuri'], 'postcode': '110058', 'region': 'Delhi'}",Pizza Hut,Asia/Kolkata
80,52c58d50498e29012d1a8cb6,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",6378,"{'address': 'Hargur Tower', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Hargur Tower, New Delhi 110059, Delhi', 'locality': 'New Delhi', 'postcode': '110059', 'region': 'Delhi'}",Domino's Pizza,Asia/Kolkata
81,5a4755b6123a19447fb483f3,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",6107,"{'address': 'City Centre Mall', 'country': 'IN', 'cross_street': 'Ground Floor', 'formatted_address': 'City Centre Mall (Ground Floor), New Delhi 110075, Delhi', 'locality': 'New Delhi', 'postcode': '110075', 'region': 'Delhi'}",KFC,Asia/Kolkata
82,4cf0db6de3b9a093ad253b53,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",9002,"{'address': 'Second 10', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Second 10, New Delhi 941735, Delhi', 'locality': 'New Delhi', 'postcode': '941735', 'region': 'Delhi'}",KFC,Asia/Kolkata
83,506b2b61e4b00e0e73d3ca3f,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",9869,"{'country': 'IN', 'cross_street': '', 'formatted_address': '941735', 'postcode': '941735'}",McDonald's,Asia/Kolkata
84,4e15e12745ddafda4c00d64d,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",6801,"{'address': 'Shop No. 8, G1 .And G2, Ground Floor, Krishna Tower, Plot No. 8, Ashirwad Chowk, Sector 12', 'address_extended': 'Unit 41', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Shop No. 8, G1 .And G2, Ground Floor, Krishna Tower, Plot No. 8, Ashirwad Chowk, Sector 12, New Delhi 110075, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Dwarka'], 'postcode': '110075', 'region': 'Delhi'}",Domino's Pizza,Asia/Kolkata
85,4ec86d0a9a52756c56e1cb08,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",7277,"{'address': 'Sector 5-Pocket 1', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Sector 5-Pocket 1, New Delhi 110075, Delhi', 'locality': 'New Delhi', 'postcode': '110075', 'region': 'Delhi'}",McDonald's,Asia/Kolkata
86,4ed9f3d002d5244e2feb0b30,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",7093,"{'country': 'IN', 'cross_street': '', 'formatted_address': '941735', 'neighborhood': ['Dwarka'], 'postcode': '941735'}",KFC,Asia/Kolkata
87,4f8be679e4b0e6f34abf917b,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",7260,"{'address': '5 Community Centre, Ground Floor', 'country': 'IN', 'cross_street': '', 'formatted_address': '5 Community Centre, Ground Floor, 110017', 'neighborhood': ['Saket'], 'postcode': '110017'}",Nirula's,Asia/Kolkata
