,fsq_id,categories,distance,location,name,timezone
83,50082098e4b092cb603e8c19,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",4150,"{'address': '1 N Block Market, Greater Kailash 1', 'country': 'IN', 'cross_street': 'GK-1', 'formatted_address': '1 N Block Market, Greater Kailash 1 (GK-1), New Delhi, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Greater Kailash 1'], 'region': 'Delhi'}",Ciro's Pomodoro,Asia/Kolkata
84,4be27588660ec9284f95c93b,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}, {'id': 13352, 'name': 'Thai Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}}]",1961,"{'address': '53 Community Centre, New Friends Colony, New Friends Colony', 'address_extended': 'Near Sujan Mohinder Hospital, New Friends Colony', 'country': 'IN', 'cross_street': '', 'formatted_address': '53 Community Centre, New Friends Colony, New Friends Colony, New Delhi 110065, Delhi', 'locality': 'New Delhi', 'neighborhood': ['New Friends Colony'], 'postcode': '110065', 'region': 'Delhi'}",Ego Thai,Asia/Kolkata
85,4bb0e337f964a520e7663ce3,"[{'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",4528,"{'address': '51-54C, Moolchand Flyover Complex, Defence Colony, Ring Road', 'country': 'IN', 'cross_street': 'Defence Colony', 'formatted_address': '51-54C, Moolchand Flyover Complex, Defence Colony, Ring Road (Defence Colony), New Delhi 110024, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Defence Colony'], 'postcode': '110024', 'region': 'Delhi'}",Flavors of Italy,Asia/Kolkata
86,4ffef883e4b0f8be9c15eb65,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",1258,"{'address': 'Friends Colony Community Centre', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Friends Colony Community Centre, New Delhi, Delhi', 'locality': 'New Delhi', 'region': 'Delhi'}",Ego Italian,Asia/Kolkata
87,515c0f143950f9dcbb8a67d8,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",1357,"{'address': 'M 8 A, M Block Market', 'country': 'IN', 'cross_street': 'Greater Kailash (GK) 2', 'formatted_address': 'M 8 A, M Block Market (Greater Kailash (GK) 2), New Delhi 110048, Delhi', 'locality': 'New Delhi', 'postcode': '110048', 'region': 'Delhi'}",Diva- The Italian Restaurant,Asia/Kolkata
88,4bd81bab09ecb713cb0b487c,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",2019,"{'address': '4 Community Centre, New Friends Colony', 'country': 'IN', 'cross_street': '', 'formatted_address': '4 Community Centre, New Friends Colony, New Delhi 110065, Delhi', 'locality': 'New Delhi', 'neighborhood': ['New Friends Colony'], 'postcode': '110065', 'region': 'Delhi'}",Ego Obsession,Asia/Kolkata
89,50389f5be4b06348eaffc641,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",2196,"{'country': 'IN', 'cross_street': '', 'formatted_address': '110017', 'postcode': '110017'}",Prego Express,Asia/Kolkata
90,4dd0e7ed8877851244323bd1,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",2204,"{'address': '6 Satyam Complex, Ground Floor', 'country': 'IN', 'cross_street': 'Nehru Place', 'formatted_address': '6 Satyam Complex, Ground Floor (Nehru Place), New Delhi 110019, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Unknown'], 'postcode': '110019', 'region': 'Delhi'}",Sbarro,Asia/Kolkata
91,4c60bf653986e21e2924954f,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",2275,"{'address': 'M Block, Gk-2', 'country': 'IN', 'formatted_address': 'M Block, Gk-2, New Delhi 110048, Delhi', 'locality': 'New Delhi', 'postcode': '110048', 'region': 'Delhi'}",Bennigans,Asia/Kolkata
92,534ebf2a498e9086ef889064,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",3085,"{'address': 'M Block, Greater Kailash 2', 'country': 'IN', 'cross_street': '', 'formatted_address': 'M Block, Greater Kailash 2, 889064', 'postcode': '889064'}",Ristorante Prego,Asia/Kolkata
